Data; Przewoznik; Czy_przesiadka; Cena; Godzina_odlotu; Miejsce_odlotu; Godzina_przylotu; Miejsce_przylotu
5; France; Bordeaux BOD; 07:25; Nantes NTE
28/05/19; Ryanair; 0; 15.35; 08:55; France; Marseille MRS; 09:00; Nador NDR
12/05/19; Ryanair; 0; 14.99; 09:25; France; Nador NDR; 13:30; Marseille MRS
19/05/19; Ryanair; 0; 15.35; 07:10; France; Bordeaux BOD; 07:20; Fez FEZ
16/10/19; Ryanair; 0; 14.99; 08:45; France; Fez FEZ; 11:55; Bordeaux BOD
23/10/19; Ryanair; 0; 15.35; 13:10; France; Marseille MRS; 15:15; Malaga AGP
13/05/19; Vueling; 0; 17.99; 10:35; France; Malaga AGP; 12:35; Marseille MRS
17/05/19; Vueling; 0; 9.99; 15:15; France; Nantes NTE; 16:30; Bilbao BIO
03/10/19; easyJet; 0; 13.99; 09:00; France; Bilbao BIO; 10:15; Nantes NTE
10/10/19; easyJet; 0; 4.21; 06:35; France; Bordeaux BOD; 07:15; Porto OPO
22/05/19; easyJet; 0; 8.48; 07:50; France; Porto OPO; 10:30; Bordeaux BOD
29/05/19; easyJet; 0; 10.77; 13:50; France; Nantes NTE; 15:45; Ibiza IBZ
15/05/19; easyJet; 0; 13.99; 16:20; France; Ibiza IBZ; 18:10; Nantes NTE
22/05/19; easyJet; 0; 6.23; 07:20; France; Nantes NTE; 09:25; Granada GRX
05/09/19; easyJet; 0; 16.52; 10:00; France; Granada GRX; 12:05; Nantes NTE
12/09/19; easyJet; 0; 4.21; 10:25; France; Bordeaux BOD; 12:05; Luxembourg LUX
14/05/19; easyJet; 0; 16.92; 12:35; France; Luxembourg LUX; 14:15; Bordeaux BOD
21/05/19; easyJet; 0; 4.21; 19:05; France; Bordeaux BOD; 21:00; Venice VCEVenice (Marco Polo) VCE
02/10/19; easyJet; 0; 14.39; 16:40; France; Venice VCEVenice (Marco Polo) VCE; 18:40; Bordeaux BOD
09/10/19; easyJet; 0; 8.18; 15:20; France; Bordeaux BOD; 16:50; Palma Mall PMI
13/09/19; easyJet; 0; 14.39; 13:15; France; Palma Mall PMI; 14:45; Bordeaux BOD
18/09/19; easyJet; 0; 8.75; 22:10; France; Bordeaux BOD; 23:05; Lisbon LIS
14/05/19; easyJet; 0; 14.39; 11:45; France; Lisbon LIS; 14:35; Bordeaux BOD
21/05/19; easyJet; 0; 8.75; 07:05; France; Toulouse TLS; 09:50; Catania CTA
15/05/19; easyJet; 0; 15.19; 10:25; France; Catania CTA; 13:10; Toulouse TLS
21/05/19; easyJet; 0; 8.18; 12:20; France; Nice NCE; 13:25; Venice VCEVenice (Marco Polo) VCE
10/09/19; easyJet; 0; 15.24; 10:35; France; Venice VCEVenice (Marco Polo) VCE; 11:50; Nice NCE
18/09/19; easyJet; 0; 8.18; 17:15; France; Nantes NTE; 18:20; Lisbon LIS
13/10/19; easyJet; 0; 15.00; 10:50; France; Lisbon LIS; 13:50; Nantes NTE
17/10/19; easyJet; 0; 8.75; 16:20; France; Bordeaux BOD; 17:30; Barcelona BCN
29/09/19; easyJet; 0; 15.03; 07:50; France; Barcelona BCN; 09:10; Bordeaux BOD
03/10/19; easyJet; 0; 8.75; 21:50; France; Toulouse TLS; 23:00; Palma Mall PMI
19/05/19; easyJet; 0; 15.19; 13:50; France; Palma Mall PMI; 15:05; Toulouse TLS
26/05/19; easyJet; 0; 8.75; 09:20; France; Marseille MRS; 10:40; Venice VCEVenice (Marco Polo) VCE
10/05/19; easyJet; 0; 16.24; 07:10; France; Venice VCEVenice (Marco Polo) VCE; 08:45; Marseille MRS
14/05/19; easyJet; 0; 8.18; 06:40; France; Nantes NTE; 09:25; Catania CTA
02/10/19; easyJet; 0; 13.99; 19:55; France; Catania CTA; 22:55; Nantes NTE
08/10/19; easyJet; 0; 10.71; 17:05; France; Nantes NTE; 18:45; Milan MXPMilan (Malpensa) MXP
14/10/19; easyJet; 0; 16.52; 19:30; France; Milan MXPMilan (Malpensa) MXP; 21:15; Nantes NTE
21/10/19; easyJet; 0; 8.18; 10:15; France; Nice NCE; 11:45; Palma Mall PMI
24/09/19; easyJet; 0; 18.77; 12:35; France; Palma Mall PMI; 14:10; Nice NCE
02/10/19; easyJet; 0; 6.23; 11:15; France; Nantes NTE; 11:55; Porto OPO
03/10/19; easyJet; 0; 16.46; 12:30; France; Porto OPO; 15:05; Nantes NTE
10/10/19; easyJet; 0; 8.75; 11:15; France; Bordeaux BOD; 13:00; Granada GRX
19/06/19; easyJet; 1; 16.92; 13:35; Granada GRX; 15:20; Bordeaux BOD
19/06/19; easyJet; 1; 8.75; 25 Bo; France; deaux BOD; 15:20; Bordeaux BOD U27476
25/06/19; Ryanair; 1; 4.99; 13:50; France; Nantes NTE; 07:25; Nantes NTE FR6549
23/06/19; easyJet; 0; 16.52; 13:00; France; Ibiza IBZ; 14:30; Bordeaux BOD
28/06/19; easyJet; 1; 4.21; 07:35; Bordeaux BOD; 08:35; Nantes NTE
28/06/19; Ryanair; 1; 4.99; 50 Na; France; tes NTE; 08:35; Nantes NTE FR6549
06/10/19; easyJet; 1; 16.52; 21:05; France; Ibiza IBZ; 15:45; Ibiza IBZ U27731
11/10/19; easyJet; 0; 4.21; 06:40; France; Bordeaux BOD; 07:40; Faro FAO
09/10/19; easyJet; 0; 15.03; 08:55; France; Faro FAO; 12:00; Bordeaux BOD
15/10/19; easyJet; 0; 10.77; 16:50; France; Toulouse TLS; 17:30; Porto OPO
03/07/19; easyJet; 0; 17.06; 12:40; France; Porto OPO; 15:15; Toulouse TLS
10/07/19; easyJet; 0; 8.75; 14:50; France; Toulouse TLS; 16:10; Ibiza IBZ
12/05/19; easyJet; 0; 19.74; 16:45; France; Ibiza IBZ; 18:00; Toulouse TLS
20/05/19; easyJet; 0; 6.23; 12:45; France; Nice NCE; 14:00; Barcelona BCN
24/09/19; easyJet; 0; 15.24; 17:45; France; Barcelona BCN; 19:05; Nice NCE
01/10/19; easyJet; 0; 10.77; 10:15; France; Lyon LYS; 12:25; Krakow KRK
01/10/19; easyJet; 0; 18.17; 12:55; France; Krakow KRK; 15:10; Lyon LYS
09/10/19; easyJet; 0; 8.17; 14:50; France; Lyon LYS; 16:05; Venice VCEVenice (Marco Polo) VCE
07/10/19; easyJet; 0; 15.64; 12:25; France; Venice VCEVenice (Marco Polo) VCE; 13:50; Lyon LYS
11/10/19; easyJet; 0; 10.71; 16:40; France; Toulouse TLS; 18:30; Malaga AGP
15/10/19; easyJet; 0; 17.72; 09:55; France; Malaga AGP; 11:45; Toulouse TLS
20/10/19; easyJet; 0; 8.75; 09:25; France; Lille LIL; 11:45; Naples NAP
02/10/19; easyJet; 0; 16.19; 09:00; France; Naples NAP; 11:20; Lille LIL
09/10/19; easyJet; 0; 10.71; 21:25; France; Lyon LYS; 22:55; Palma Mall PMI
19/06/19; easyJet; 1; 18.16; 19:20; Palma Mall PMI; 20:55; Lyon LYS
19/06/19; easyJet; 1; 8.75; 40 Bo; France; deaux BOD; 20:55; Lyon LYS U24364
23/06/19; Ryanair; 1; 14.99; 18:55; France; London STNLondon (Stansted) STN; 15:25; London STNLondon (Stansted) STN FR1783
05/06/19; Ryanair; 0; 10.39; 12:35; France; Luxembourg LUX; 14:15; Bordeaux BOD
11/06/19; easyJet; 0; 1.68; 21:35; France; Bordeaux BOD; 23:05; Milan MXPMilan (Malpensa) MXP
02/07/19; easyJet; 0; 14.39; 11:55; France; Milan MXPMilan (Malpensa) MXP; 13:25; Bordeaux BOD
09/07/19; easyJet; 0; 12.73; 20:30; France; Lyon LYS; 22:30; Palermo PMO
17/05/19; Volotea; 0; 19.00; 10:05; France; Palermo PMO; 12:00; Lyon LYS
22/05/19; easyJet; 1; 8.18; 07:05; Nantes NTE; 08:20; Bilbao BIO
22/05/19; easyJet; 1; 13.99; 30 Bi; France; bao BIO; 08:20; Bilbao BIO U27739
20/05/19; easyJet; 1; 1.68; 13:10; France; London STNLondon (Stansted) STN; 11:20; London STNLondon (Stansted) STN U23226
26/05/19; Ryanair; 0; 11.55; 08:40; France; Marseille MRS; 18:20; Venice VCEVenice (Marco Polo) VCE
26/09/19; Laudamotion; 0; 9.99; 10 Ve; France; ice VCEVenice (Marco Polo) VCE; 18:20; Venice VCEVenice (Marco Polo) VCE U23390
03/10/19; easyJet; 0; 9.06; 00 Bo; France; deaux BOD; 08:45; Marseille MRS U23315
05/10/19; easyJet; 0; 8.18; 05 La; France; zarote ACE; 18:15; Lanzarote ACE U27471
12/10/19; easyJet; 0; 13.03; 55 Li; France; le LIL; 23:25; Bordeaux BOD U27472
09/10/19; easyJet; 0; 14.31; 40 Li; France; bon LIS; 22:35; Lisbon LIS U27680
16/10/19; easyJet; 0; 18.72; 10 To; France; louse TLS; 20:20; Lille LIL U27679
11/09/19; easyJet; 0; 8.75; 55 Mi; France; an MXPMilan (Malpensa) MXP; 15:30; Milan MXPMilan (Malpensa) MXP U22772
15/09/19; easyJet; 0; 17.06; 50 Pa; France; is CDGParis (Charles de Gaulle) CDG; 13:25; Toulouse TLS U22771
30/09/19; easyJet; 0; 10.71; 50 Bi; France; bao BIO; 09:25; Bilbao BIO U23671
04/10/19; easyJet; 0; 21.62; 30 Ly; France; n LYS; 22:30; Paris CDGParis (Charles de Gaulle) CDG U23672
09/05/19; easyJet; 0; 6.23; 15 Ca; France; ania CTA; 13:40; Catania CTA U24315
14/05/19; easyJet; 0; 15.64; 30 Na; France; tes NTE; 11:25; Lyon LYS U24316
10/10/19; easyJet; 0; 12.73; 30 Co; France; enhagen CPH; 13:00; Copenhagen CPH U27723
16/10/19; easyJet; 0; 13.44; 30 To; France; louse TLS; 17:55; Nantes NTE U27724
28/06/19; easyJet; 0; 14.93; 30 Ba; France; el-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL; 21:55; Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21715
02/07/19; easyJet; 0; 17.06; 05 Ni; France; e NCE; 19:55; Toulouse TLS U21716
18/07/19; easyJet; 0; 11.40; 55 Ca; France; liari CAG; 20:20; Cagliari CAG U21651
25/07/19; easyJet; 0; 17.77; 00 To; France; louse TLS; 22:15; Nice NCE U21652
16/10/19; easyJet; 0; 10.71; 45 Va; France; encia VLC; 12:10; Valencia VLC U21755
23/10/19; easyJet; 0; 23.27; 20 Mo; France; tpellie MPL; 13:55; Toulouse TLS U21756
10/10/19; easyJet; 0; 5.22; 35 Ba; France; el-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL; 22:35; Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21242
17/10/19; easyJet; 0; 17.13; 00 Ni; France; e NCE; 20:50; Montpellie MPL U21241
01/08/19; easyJet; 0; 11.40; 05 Se; France; illa SVQ; 09:25; Sevilla SVQ U21623
06/08/19; easyJet; 0; 19.79; 20 Bo; France; deaux BOD; 12:30; Nice NCE U21624
12/10/19; easyJet; 0; 8.75; 10 Ba; France; el-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL; 22:45; Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21104
17/10/19; easyJet; 0; 15.03; 40 To; France; louse TLS; 16:40; Bordeaux BOD U21103
09/10/19; easyJet; 0; 13.61; 50 Se; France; illa SVQ; 19:25; Sevilla SVQ FR1193
17/10/19; Ryanair; 0; 19.99; 40 Ly; France; n LYS; 21:30; Toulouse TLS U21726
05/05/19; easyJet; 0; 8.75; 30 Po; France; to OPO; 13:50; Porto OPO U24445
13/05/19; easyJet; 1; 18.17; 50 Na; tes NTE; 23:35; Lyon LYS U24448
13/05/19; easyJet; 1; 10.77; 15:50; France; Nantes NTE; 16:10; London STNLondon (Stansted) STN
09/10/19; Ryanair; 1; 4.99; 07:30; France; London STNLondon (Stansted) STN; 18:25; Nantes NTE
15/10/19; easyJet; 0; 19.86; 30 Ni; France; e NCE; 18:25; Nantes NTE U27740
09/05/19; easyJet; 0; 4.21; 50 Ba; France; el-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL; 22:40; Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21006
16/05/19; easyJet; 0; 17.76; 00 Na; France; tes NTE; 12:05; Nice NCE U21001
15/05/19; easyJet; 0; 11.40; 55 Ni; France; e NCE; 08:30; Nice NCE U21674
22/05/19; easyJet; 0; 13.99; 15 Ni; France; e NCE; 22:35; Nantes NTE U21675
23/05/19; easyJet; 1; 15.24; 00 Na; tes NTE; 22:45; Nantes NTE U21675
23/05/19; easyJet; 1; 15.24; 07:00; France; Nantes NTE; 08:30; Nice NCE
29/05/19; easyJet; 1; 13.99; 08:10; France; Nantes NTE; 22:10; Ibiza IBZ
23/05/19; Ryanair; 0; 12.99; 20 Ib; France; za IBZ; 22:10; Ibiza IBZ FR7209
29/05/19; Ryanair; 1; 10.25; 10 Na; tes NTE; 18:10; Nantes NTE U27732
29/05/19; easyJet; 1; 6.23; 08:10; France; Nantes NTE; 09:50; Valencia VLC
16/05/19; Ryanair; 1; 12.99; 11:20; France; Valencia VLC; 18:10; Nantes NTE
21/05/19; Ryanair; 0; 10.25; 30 Ni; France; e NCE; 18:10; Nantes NTE U27732
11/05/19; easyJet; 0; 6.23; 00 Am; France; terdam AMS; 11:35; Amsterdam AMS U27926
15/05/19; easyJet; 0; 15.24; 00 Bo; France; deaux BOD; 09:00; Nice NCE U27925
14/05/19; easyJet; 0; 14.31; 25 Ni; France; e NCE; 08:25; Nice NCE U21688
21/05/19; easyJet; 0; 14.39; 45 Ni; France; e NCE; 11:50; Bordeaux BOD U21685
03/10/19; easyJet; 0; 15.24; 40 Bo; France; deaux BOD; 20:10; Bordeaux BOD U21687
10/10/19; easyJet; 0; 15.24; 50 Bo; France; deaux BOD; 22:00; Nice NCE U21688
21/05/19; easyJet; 0; 14.39; 55 Ca; France; ania CTA; 17:20; Catania CTA U21773
27/05/19; easyJet; 0; 14.39; 30 Ni; France; e NCE; 20:40; Bordeaux BOD U21774
27/05/19; easyJet; 0; 15.25; 25 To; France; louse TLS; 14:45; Toulouse TLS U21738
31/05/19; easyJet; 0; 15.24; 25 To; France; louse TLS; 22:35; Nice NCE U21737
07/05/19; easyJet; 0; 14.53; 10 Ni; France; e NCE; 22:35; Nice NCE U21737
14/05/19; easyJet; 0; 14.53; 45 Ly; France; n LYS; 08:25; Toulouse TLS U21740
14/05/19; easyJet; 0; 15.24; 30 Bo; France; deaux BOD; 09:55; Bordeaux BOD U24301
20/05/19; easyJet; 0; 15.64; 30 Bo; France; deaux BOD; 21:40; Lyon LYS U24308
18/09/19; easyJet; 0; 14.39; 35 Ly; France; n LYS; 21:40; Lyon LYS U24308
24/09/19; easyJet; 0; 14.39; 10 Na; France; tes NTE; 20:45; Bordeaux BOD U24309
10/10/19; easyJet; 1; 15.64; 10 Ba; el-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL; 08:40; Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21012
10/10/19; easyJet; 1; 16.46; 09:10; France; Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL; 10:45; Nantes NTE
17/10/19; easyJet; 1; 13.61; 06:35; France; Bordeaux BOD; 22:15; Barcelona BCN
21/05/19; Ryanair; 0; 3.99; 18:00; Germany; Frankfurt FRA; 19:20; Venice TSFVenice (Treviso) TSF
28/05/19; Ryanair; 0; 3.99; 19:50; Germany; Venice TSFVenice (Treviso) TSF; 21:10; Frankfurt FRA
11/05/19; Ryanair; 0; 4.99; 14:00; Germany; Bremen BRE; 15:35; Stockholm NYOStockholm (Skavsta) NYO
16/05/19; Ryanair; 0; 4.68; 16:15; Germany; Stockholm NYOStockholm (Skavsta) NYO; 17:50; Bremen BRE
22/05/19; Ryanair; 0; 4.99; 17:30; Germany; Dusseldorf NRNDusseldorf (Weeze) NRN; 17:40; London STNLondon (Stansted) STN
29/05/19; Ryanair; 0; 5.77; 14:55; Germany; London STNLondon (Stansted) STN; 17:05; Dusseldorf NRNDusseldorf (Weeze) NRN
13/05/19; Ryanair; 0; 3.99; 20:05; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 21:35; Pula PUY
20/05/19; Ryanair; 0; 7.01; 22:00; Germany; Pula PUY; 23:30; Frankfurt HHNFrankfurt (Hahn) HHN
21/05/19; Ryanair; 0; 7.01; 08:45; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 10:35; Barcelona GROBarcelona (Girona) GRO
28/05/19; Ryanair; 0; 3.99; 06:25; Germany; Barcelona GROBarcelona (Girona) GRO; 08:20; Frankfurt HHNFrankfurt (Hahn) HHN
04/05/19; Ryanair; 0; 4.99; 11:00; Germany; Frankfurt FRA; 12:30; Rijeka RJK
11/05/19; Ryanair; 0; 7.01; 12:55; Germany; Rijeka RJK; 14:25; Frankfurt FRA
01/05/19; Ryanair; 0; 4.99; 06:05; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 07:55; Pescara PSR
08/05/19; Ryanair; 0; 7.01; 08:20; Germany; Pescara PSR; 10:15; Frankfurt HHNFrankfurt (Hahn) HHN
13/05/19; Ryanair; 0; 4.99; 15:20; Germany; Frankfurt FRA; 17:15; Barcelona GROBarcelona (Girona) GRO
17/05/19; Ryanair; 0; 8.99; 20:05; Germany; Barcelona GROBarcelona (Girona) GRO; 22:00; Frankfurt FRA
21/05/19; Ryanair; 0; 7.01; 19:00; Germany; Frankfurt FRA; 20:20; Milan BGYMilan (Bergamo) BGY
28/05/19; Ryanair; 0; 7.01; 20:45; Germany; Milan BGYMilan (Bergamo) BGY; 22:05; Frankfurt FRA
14/05/19; Laudamotion; 0; 7.01; 20:00; Germany; Stuttgart STR; 21:15; Bologna BLQ
22/05/19; Laudamotion; 0; 7.01; 21:25; Germany; Bologna BLQ; 22:40; Stuttgart STR
08/05/19; Laudamotion; 0; 7.01; 11:00; Germany; Stuttgart STR; 12:05; Milan BGYMilan (Bergamo) BGY
14/05/19; Laudamotion; 0; 7.01; 12:35; Germany; Milan BGYMilan (Bergamo) BGY; 13:40; Stuttgart STR
22/05/19; Ryanair; 0; 7.99; 09:55; Germany; Dusseldorf NRNDusseldorf (Weeze) NRN; 12:00; Barcelona GROBarcelona (Girona) GRO
29/05/19; Ryanair; 0; 7.99; 07:20; Germany; Barcelona GROBarcelona (Girona) GRO; 09:30; Dusseldorf NRNDusseldorf (Weeze) NRN
15/05/19; Ryanair; 0; 7.99; 08:55; Germany; Bremen BRE; 10:40; Milan BGYMilan (Bergamo) BGY
22/05/19; Ryanair; 0; 7.99; 06:45; Germany; Milan BGYMilan (Bergamo) BGY; 08:30; Bremen BRE
18/05/19; Ryanair; 0; 7.01; 19:40; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 22:05; Santiago D SCQ
23/05/19; Ryanair; 0; 8.99; 16:10; Germany; Santiago D SCQ; 18:30; Frankfurt HHNFrankfurt (Hahn) HHN
08/05/19; Ryanair; 0; 7.99; 10:50; Germany; Bremen BRE; 11:15; London STNLondon (Stansted) STN
15/05/19; Ryanair; 0; 9.24; 08:00; Germany; London STNLondon (Stansted) STN; 10:25; Bremen BRE
29/04/19; Ryanair; 0; 7.99; 20:30; Germany; Berlin SXFBerlin (Schonefeld) SXF; 21:40; Billund BLL
05/05/19; Ryanair; 0; 9.78; 12:40; Germany; Billund BLL; 13:50; Berlin SXFBerlin (Schonefeld) SXF
15/05/19; Ryanair; 0; 8.99; 13:30; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 14:35; Farranfore KIR
22/05/19; Ryanair; 0; 8.99; 15:00; Germany; Farranfore KIR; 18:00; Frankfurt HHNFrankfurt (Hahn) HHN
19/05/19; Ryanair; 0; 8.99; 06:20; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 08:15; Alghero AHO
23/05/19; Ryanair; 0; 8.99; 08:50; Germany; Alghero AHO; 10:50; Frankfurt HHNFrankfurt (Hahn) HHN
06/05/19; Ryanair; 0; 4.99; 17:55; Germany; Frankfurt FRA; 19:25; Pula PUY
10/05/19; Ryanair; 0; 12.99; 13:10; Germany; Pula PUY; 14:40; Frankfurt FRA
22/05/19; Ryanair; 0; 8.99; 08:15; Germany; Frankfurt FRA; 11:10; Sevilla SVQ
28/05/19; Ryanair; 0; 8.99; 11:40; Germany; Sevilla SVQ; 14:35; Frankfurt FRA
16/05/19; Ryanair; 0; 8.99; 20:10; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 22:00; Marrakech RAK
23/05/19; Ryanair; 0; 9.15; 14:10; Germany; Marrakech RAK; 19:45; Frankfurt HHNFrankfurt (Hahn) HHN
25/05/19; Ryanair; 0; 4.99; 12:50; Germany; Berlin SXFBerlin (Schonefeld) SXF; 14:00; Brno BRQ
01/06/19; Ryanair; 0; 13.19; 14:25; Germany; Brno BRQ; 15:35; Berlin SXFBerlin (Schonefeld) SXF
14/05/19; Ryanair; 0; 8.99; 07:20; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 09:25; Bari BRI
21/05/19; Ryanair; 0; 9.99; 09:50; Germany; Bari BRI; 12:00; Frankfurt HHNFrankfurt (Hahn) HHN
20/05/19; Ryanair; 0; 8.99; 18:25; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 20:30; Palma Mall PMI
28/05/19; Ryanair; 0; 9.99; 15:45; Germany; Palma Mall PMI; 18:00; Frankfurt HHNFrankfurt (Hahn) HHN
11/07/19; Wizz Air; 0; 9.99; 08:05; Germany; Berlin SXFBerlin (Schonefeld) SXF; 09:35; Budapest BUD
18/07/19; Wizz Air; 0; 9.34; 06:00; Germany; Budapest BUD; 07:30; Berlin SXFBerlin (Schonefeld) SXF
15/06/19; Wizz Air; 0; 9.99; 15:15; Germany; Dortmund DTM; 17:10; Debrecen DEB
22/06/19; Wizz Air; 0; 9.34; 07:10; Germany; Debrecen DEB; 09:15; Dortmund DTM
07/05/19; Ryanair; 0; 9.99; 10:40; Germany; Nuernberg NUE; 12:05; Budapest BUD
15/05/19; Ryanair; 0; 9.56; 12:30; Germany; Budapest BUD; 13:55; Nuernberg NUE
07/05/19; Ryanair; 0; 9.99; 09:40; Germany; Memmingen FMM; 11:50; Stockholm NYOStockholm (Skavsta) NYO
14/05/19; Ryanair; 0; 9.84; 12:15; Germany; Stockholm NYOStockholm (Skavsta) NYO; 14:25; Memmingen FMM
18/05/19; Ryanair; 0; 9.99; 12:30; Germany; Dusseldorf NRNDusseldorf (Weeze) NRN; 14:25; Stockholm NYOStockholm (Skavsta) NYO
25/05/19; Ryanair; 0; 9.84; 10:05; Germany; Stockholm NYOStockholm (Skavsta) NYO; 12:05; Dusseldorf NRNDusseldorf (Weeze) NRN
14/05/19; Ryanair; 0; 9.99; 07:40; Germany; Berlin TXLBerlin (Tegel) TXL; 09:20; Milan MXPMilan (Malpensa) MXP
22/05/19; Ryanair; 0; 9.99; 20:10; Germany; Milan MXPMilan (Malpensa) MXP; 21:50; Berlin TXLBerlin (Tegel) TXL
22/05/19; Wizz Air; 0; 9.99; 08:45; Germany; Dortmund DTM; 11:35; Klaipeda PLQKlaipeda-Palanga PLQ
29/05/19; Wizz Air; 0; 9.99; 12:05; Germany; Klaipeda PLQKlaipeda-Palanga PLQ; 13:00; Dortmund DTM
22/05/19; Ryanair; 0; 9.99; 15:30; Germany; Berlin SXFBerlin (Schonefeld) SXF; 17:15; Banja Luka BNX
29/05/19; Ryanair; 0; 9.99; 17:40; Germany; Banja Luka BNX; 19:25; Berlin SXFBerlin (Schonefeld) SXF
24/05/19; Laudamotion; 0; 9.99; 05:55; Germany; Stuttgart STR; 07:20; Marseille MRS
31/05/19; Laudamotion; 0; 9.99; 07:50; Germany; Marseille MRS; 09:15; Stuttgart STR
01/05/19; Ryanair; 0; 9.99; 10:40; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 12:45; Barcelona REUBarcelona (Reus) REU
08/05/19; Ryanair; 0; 9.99; 13:10; Germany; Barcelona REUBarcelona (Reus) REU; 15:25; Frankfurt HHNFrankfurt (Hahn) HHN
15/05/19; Ryanair; 0; 9.99; 14:35; Germany; Berlin SXFBerlin (Schonefeld) SXF; 16:10; Venice TSFVenice (Treviso) TSF
22/05/19; Ryanair; 0; 9.99; 16:35; Germany; Venice TSFVenice (Treviso) TSF; 18:10; Berlin SXFBerlin (Schonefeld) SXF
15/05/19; Ryanair; 0; 9.99; 19:45; Germany; Frankfurt HHNFrankfurt (Hahn) HHN; 22:40; Malaga AGP
22/05/19; Ryanair; 0; 9.99; 16:25; Germany; Malaga AGP; 19:20; Frankfurt HHNFrankfurt (Hahn) HHN
21/05/19; Ryanair; 0; 9.99; 16:55; Germany; Berlin TXLBerlin (Tegel) TXL; 19:15; Brindisi BDS
28/05/19; Ryanair; 0; 9.99; 19:45; Germany; Brindisi BDS; 22:05; Berlin TXLBerlin (Tegel) TXL
07/05/19; Laudamotion; 0; 9.99; 14:30; Germany; Stuttgart STR; 15:40; Verona VRN
14/05/19; Laudamotion; 0; 9.99; 16:05; Germany; Verona VRN; 17:15; Stuttgart STR
24/06/19; Laudamotion; 0; 9.99; 14:55; Germany; Stuttgart STR; 16:05; Venice TSFVenice (Treviso) TSF
29/06/19; Laudamotion; 0; 9.99; 16:10; Germany; Venice TSFVenice (Treviso) TSF; 17:20; Stuttgart STR
09/05/19; Ryanair; 0; 9.99; 11:50; Germany; Cologne CGNCologne-Bonn CGN; 13:20; Venice TSFVenice (Treviso) TSF
16/05/19; Ryanair; 0; 9.99; 13:45; Germany; Venice TSFVenice (Treviso) TSF; 15:20; Cologne CGNCologne-Bonn CGN
01/05/19; Ryanair; 0; 9.99; 07:25; Germany; Berlin TXLBerlin (Tegel) TXL; 08:55; Luxembourg LUX
08/05/19; Ryanair; 0; 9.99; 09:30; Germany; Luxembourg LUX; 11:00; Berlin TXLBerlin (Tegel) TXL
08/05/19; Ryanair; 0; 9.99; 07:20; Germany; Nuernberg NUE; 08:50; Pisa PSA
15/05/19; Ryanair; 0; 9.99; 09:15; Germany; Pisa PSA; 10:45; Nuernberg NUE
07/05/19; Ryanair; 0; 9.99; 19:00; Germany; Memmingen FMM; 20:15; Zadar ZAD
14/05/19; Ryanair; 0; 9.99; 20:40; Germany; Zadar ZAD; 21:55; Memmingen FMM
16/05/19; Ryanair; 0; 9.99; 06:10; Germany; Cologne CGNCologne-Bonn CGN; 07:50; Bologna BLQ
23/05/19; Ryanair; 0; 9.99; 08:15; Germany; Bologna BLQ; 09:55; Cologne CGNCologne-Bonn CGN
13/06/19; Ryanair; 0; 9.99; 20:45; Germany; Dusseldorf NRNDusseldorf (Weeze) NRN; 22:40; Pisa PSA
20/06/19; Ryanair; 0; 9.99; 18:25; Germany; Pisa PSA; 20:20; Dusseldorf NRNDusseldorf (Weeze) NRN
21/05/19; Ryanair; 0; 9.99; 14:20; Germany; Dusseldorf NRNDusseldorf (Weeze) NRN; 16:25; Rome CIARome (Ciampino) CIA
28/05/19; Ryanair; 0; 9.99; 11:40; Germany; Rome CIARome (Ciampino) CIA; 13:55; Dusseldorf NRNDusseldorf (Weeze) NRN
07/05/19; Laudamotion; 0; 9.99; 19:05; Germany; Stuttgart STR; 20:30; Nice NCE
14/05/19; Laudamotion; 0; 9.99; 21:05; Germany; Nice NCE; 22:30; Stuttgart STR
22/05/19; Ryanair; 0; 9.99; 10:05; Germany; Berlin SXFBerlin (Schonefeld) SXF; 12:45; Riga RIX
28/05/19; Ryanair; 0; 9.99; 13:10; Germany; Riga RIX; 13:50; Berlin SXFBerlin (Schonefeld) SXF
08/05/19; Ryanair; 0; 9.99; 08:35; Germany; Cologne CGNCologne-Bonn CGN; 10:00; Milan BGYMilan (Bergamo) BGY
